Country Code,Country Name,Year,Metals_GDP_Norm,Oil_GDP_Norm,Natural Gas_GDP_Norm,Coal_GDP_Norm,Economic Complexity Index,Human capital index,Cluster,Cluster_Name,PC1,PC2
MRT,Mauritania,2006,0.20069632000985785,0.0,0.0,0.0,-1.958,1.584722161,1,Low-Income Diversified,-2.060404964464016,0.259543291313131
MEX,Mexico,2006,0.2321729089658841,2.857335124594408,0.383958508985138,0.02423588052831008,0.979,2.536212444,2,Advanced Economies,0.7239690472968108,0.5603909700439811
MNG,Mongolia,2006,7.561071929354991,0.0,0.0,1.7890925327883378,-1.132,2.695116758,4,Mining-Dependent,-2.6044514227611018,-2.944451200518944
MAR,Morocco,2006,0.23107308207139962,0.0,0.0,0.0,-0.488,1.681106329,1,Low-Income Diversified,-1.0051115243410709,0.02037378843979725
MOZ,Mozambique,2006,6.679346993792419,0.0,0.0,0.008139874864196064,-1.142,1.163883567,4,Mining-Dependent,-3.498421670162313,-1.1278918879441617
MMR,Myanmar,2006,0.34316491941668104,0.0,1.9419837697311286,0.01195374778772247,-1.541,1.63307786,1,Low-Income Diversified,-1.5171718637876102,1.4948963190866829
NAM,Namibia,2006,4.101788883392678,0.0,0.0,0.0,-0.681,2.093305349,4,Mining-Dependent,-1.701719794251748,-0.8261383061369478
NPL,Nepal,2006,0.0,0.0,0.0,0.0007152115179814151,-0.282,1.4759260419999998,1,Low-Income Diversified,-1.0014814513274892,0.07479057789710822
NLD,Netherlands,2006,0.07359492822048931,0.0,1.2862878825510922,0.0,1.131,3.218963385,2,Advanced Economies,1.697175700860771,0.4255073336965106
NZL,New Zealand,2006,0.5849231965484732,0.0,0.0,0.1337169910511627,0.515,3.264785767,2,Advanced Economies,1.0109588457634875,-0.5899524804168823
NIC,Nicaragua,2006,0.22704612874946917,0.0,0.0,0.0,-0.976,2.002131462,1,Low-Income Diversified,-1.031100836145683,0.03417518870429538
NER,Niger,2006,0.2955388787392965,0.0,0.0,0.04574716597702583,-0.321,1.147333026,1,Low-Income Diversified,-1.4108989784293693,0.04510788884330832
NGA,Nigeria,2006,0.0004051335539714522,6.481249406746394,0.7520614155277452,0.00012123597629700289,-1.908,1.641591668,0,Petrostates,-2.0038619094405123,2.30906536102487
MKD,North Macedonia,2006,0.37372546909945514,0.0,0.0,1.0117047027261208,-0.204,2.943580416280886,2,Advanced Economies,0.13732078866562547,-1.049883598051075
NOR,Norway,2006,1.0345033605514473,15.79171107537726,5.108314641729346,0.02960584816217312,0.989,3.479720592,5,Wealthy Hydrocarbon Exporters,1.6782879114447502,6.490698719286371
OMN,Oman,2006,0.007832352055529731,13.53587578503133,4.560606377045778,0.0,-0.67,2.4152398413510285,5,Wealthy Hydrocarbon Exporters,-0.1572419248269907,6.2593381637461585
PAK,Pakistan,2006,0.012725054007317623,0.0,0.6757525096369217,0.017607980881768046,-0.492,1.797615409,1,Low-Income Diversified,-0.7594883546528548,0.4990385207066886
PAN,Panama,2006,0.0,0.0,0.0,0.0,0.3369999999999999,2.68546319,2,Advanced Economies,0.5250450299814134,-0.23579823246838488
PNG,Papua New Guinea,2006,10.425622885290645,0.0,0.0,0.0,-2.011,1.89135729680776,4,Mining-Dependent,-4.319921144434318,-1.9009522635381566
PER,Peru,2006,5.982179633186373,0.8246163715824073,0.12249601281708901,0.001664127698724655,-0.546,2.757003307,4,Mining-Dependent,-1.4674987763972203,-1.080307582611061
PHL,Philippines,2006,1.25838732840254,0.0,0.0,0.01761954338518967,0.145,2.539097786,1,Low-Income Diversified,-0.04888563331156271,-0.4543605321706189
POL,Poland,2006,0.4904645509896369,0.0,0.09873802932716537,0.7401204812539192,0.991,3.140255928,2,Advanced Economies,1.1422451355152823,-1.0101176059728045
PRT,Portugal,2006,0.14132823363730973,0.0,0.0,0.0,0.552,2.256005526,1,Low-Income Diversified,0.23644013206798306,-0.21821169449063524
QAT,Qatar,2006,0.0,20.54249611298237,8.910005900754083,0.0,0.021,2.403137445,5,Wealthy Hydrocarbon Exporters,0.679092405926315,10.799110621108333
ROU,Romania,2006,0.17490080189309126,0.44235480671184263,0.4780270127616215,0.32559301458687623,0.578,3.022711992,2,Advanced Economies,0.9481077156226654,-0.18268295045280916
RUS,Russian Federation,2006,0.5725668830031378,5.138823825054265,3.233601653373018,0.3608520595977403,0.875,3.241448641,5,Wealthy Hydrocarbon Exporters,1.4817101588827883,2.6226691504850614
SAU,Saudi Arabia,2006,0.008248153493922885,15.74419838884209,1.05350798536689,0.0,0.115,2.398410082,0,Petrostates,-0.1821476206648596,4.233544544776228
SEN,Senegal,2006,0.029973914140436795,0.0,0.0,0.0,-0.256,1.39539361,1,Low-Income Diversified,-1.0658121899792452,0.08001203078666787
SRB,Serbia,2006,0.07912256764026376,0.0,0.0,0.0,0.567,3.005843401,2,Advanced Economies,0.9537006039765833,-0.3442300448379425
SVK,Slovak Republic,2006,0.38918068103175457,0.0,0.0,0.061044922366656755,1.266,3.517637491,2,Advanced Economies,1.802459991554588,-0.6503640239355349
SVN,Slovenia,2006,0.38497846091069793,0.0,0.0,0.24764967340616023,1.596,3.316124678,2,Advanced Economies,1.8036575561459796,-0.8029578327767781
ZAF,South Africa,2006,1.4380599936035536,0.0,0.0,1.3614636015285895,0.4499999999999998,2.327808142,2,Advanced Economies,-0.31960073372872144,-1.5192058409971465
ESP,Spain,2006,0.059787360035098526,0.0,0.0,0.0386371756989739,0.893,2.734758139,2,Advanced Economies,0.9174776174512229,-0.3679488900710451
LKA,Sri Lanka,2006,0.0016472571135107681,0.0,0.0,0.0,-0.575,2.89663291,1,Low-Income Diversified,0.1153984836090104,-0.14103816006678496
SDN,Sudan,2006,0.03228601468356501,3.617968580863524,0.0,0.0,-1.662,1.488187671,1,Low-Income Diversified,-2.01182697102305,1.1089914451328797
SWE,Sweden,2006,0.3623018240873595,0.0,0.0,0.0,1.853,3.279657364,2,Advanced Economies,1.988872059475562,-0.6410136204080994
CHE,Switzerland,2006,0.005413840618863914,0.0,0.0,0.0,1.98,3.59192276,2,Advanced Economies,2.448728023574701,-0.6428034001142542
TJK,Tajikistan,2006,6.558092489063136,0.0,0.0,0.05615500675643052,-1.06,3.158856153,4,Mining-Dependent,-1.5814390709544344,-1.514975095110621
TZA,Tanzania,2006,0.9298012377704935,0.0,0.0,0.0009299543814881888,-0.945,1.556475997,1,Low-Income Diversified,-1.5943824657860903,-0.0350257150827774
THA,Thailand,2006,0.017443726934386356,0.6436240326649556,0.49324393313135556,0.08100315400345627,0.621,2.423374653,2,Advanced Economies,0.5010600527535461,0.19600248229791178
TGO,Togo,2006,1.22962130657551,0.0,0.0,0.0,-0.877,1.752863526,1,Low-Income Diversified,-1.4414410646814189,-0.14201467909906365
TTO,Trinidad and Tobago,2006,0.0,7.655846878442718,15.982932044171394,0.0,-0.192,2.913143158,5,Wealthy Hydrocarbon Exporters,2.3085390608992107,12.63806705093368
TUN,Tunisia,2006,0.0,1.1520948846473125,0.0,0.0,-0.032,2.073808432,1,Low-Income Diversified,-0.31567648809038656,0.19735925821073838
TUR,Turkiye,2006,0.10110914549324901,0.0,0.0,0.17379160027178095,0.3229999999999999,2.125199795,1,Low-Income Diversified,-0.0563450691662128,-0.28462968372164793
UGA,Uganda,2006,0.06932187972988865,0.0,0.0,0.0,-0.67,1.821036458,1,Low-Income Diversified,-0.9568599051153756,0.05494448553817446
UKR,Ukraine,2006,0.04386829255829245,0.0,0.5948149275511876,0.402941841901959,0.679,3.181306839,2,Advanced Economies,1.2078618973121842,-0.28005588250725766
ARE,United Arab Emirates,2006,0.3773346891663826,11.354707046579056,1.7630899611682564,0.0,0.033,2.704702854,0,Petrostates,0.17146075523538837,3.5848421368674983
GBR,United Kingdom,2006,0.029374745686088475,1.0257695372640896,0.5289631480025484,0.025350503408498874,1.796,3.624466658,2,Advanced Economies,2.388974685171213,-0.041707806765312175
USA,United States,2006,0.1141978181548863,0.681036379562446,0.5122413315995393,0.23343117255971435,1.638,3.642328978,2,Advanced Economies,2.251077595121781,-0.28917073999957665
URY,Uruguay,2006,0.08844928496637496,0.0,0.0,0.0,0.241,2.54152894,2,Advanced Economies,0.30691552271286676,-0.21377411219734854
UZB,Uzbekistan,2006,1.615842466744619,1.8070974272549163,9.12141830642328,0.1090742658433864,-0.474,2.3885956327345426,5,Wealthy Hydrocarbon Exporters,0.46710237639546537,6.2517718038784
VEN,"Venezuela, RB",2006,0.3332097423397161,11.081711182109071,1.1863685635082069,0.05271429630147576,-0.301,2.397188187,0,Petrostates,-0.4014697735112318,3.196379924767332
VNM,Viet Nam,2006,0.049115556443626245,1.3610229831981617,0.26755657327740595,0.33291934700091697,-0.279,2.231018543,1,Low-Income Diversified,-0.3741587985170086,0.17532989523058004
YEM,"Yemen, Rep.",2006,0.0,6.667847997450316,0.0,0.0,-1.37,1.308345318,0,Petrostates,-2.0605141283597113,1.8141263986281069
ZMB,Zambia,2006,9.533212594162594,0.0,0.0,0.007685524127366773,-0.469,2.173061371,4,Mining-Dependent,-2.8209345531250514,-1.9996501048226147
ZWE,Zimbabwe,2006,0.8411469221483487,0.0,0.0,0.3294171100691884,-0.426,2.27985549,1,Low-Income Diversified,-0.6183092973654898,-0.47429255949785376
ALB,Albania,2007,0.04870507573881522,0.0,0.0,0.0004414535794373314,-0.309,2.884521484,2,Advanced Economies,0.2688120998984508,-0.18785165995744052
DZA,Algeria,2007,0.0010568872033466649,8.315689186160931,2.8789589273256055,0.0,-0.883,1.992143989,5,Wealthy Hydrocarbon Exporters,-0.7679303617865934,3.992829315928884
AGO,Angola,2007,0.0,18.734667754140467,0.0,0.0,-1.649,1.379950404,0,Petrostates,-2.511786390933692,4.6449487934434135
ARG,Argentina,2007,0.28664448454941216,1.5442102756267604,0.6987618221638476,0.0012581856852694475,0.242,2.805214643,2,Advanced Economies,0.5529022116534332,0.5383341164677202
ARM,Armenia,2007,0.40423013902680827,0.0,0.0,0.0,0.689,3.103083372,2,Advanced Economies,1.0445416846390645,-0.44698849867474916
AUS,Australia,2007,2.9510708425406755,1.0027873236812563,0.6563332072227408,1.911473666603986,0.129,3.46150136,2,Advanced Economies,0.10746380950329222,-1.7224099375577342
AUT,Austria,2007,0.05645906788520653,0.0,0.0,0.0,1.731,3.232224703,2,Advanced Economies,1.9392768379276841,-0.5513134173352916
AZE,Azerbaijan,2007,0.08378407552094767,14.820818180546713,1.5449061933193051,0.0,-0.602,2.182111152098987,0,Petrostates,-0.7841935667335396,4.48792454574524
BHR,Bahrain,2007,3.770260876999787,0.0,3.33559069666566,0.0,0.4389999999999999,2.276767492,5,Wealthy Hydrocarbon Exporters,-0.2636423836566901,1.352938966102893
BGD,Bangladesh,2007,0.0,0.0,0.4715132000578293,0.003749363451529606,-1.021,1.793485641,1,Low-Income Diversified,-1.135478565710931,0.4491184947088328
BOL,Bolivia,2007,2.115825967324985,0.0,3.276828413453879,0.0,-1.074,2.655317783,5,Wealthy Hydrocarbon Exporters,-0.518662944194846,1.8066947122045174
BIH,Bosnia and Herzegovina,2007,0.8344000995233931,0.0,0.0,1.0786348266173198,0.472,3.1191456318667177,2,Advanced Economies,0.6225602099027134,-1.3269541099337065
BWA,Botswana,2007,0.6148040166073655,0.0,0.0,0.1431593964404836,-0.898,2.651778936,1,Low-Income Diversified,-0.4998157545395991,-0.2845945842618768
BRA,Brazil,2007,0.28519938227886543,1.1925177345138185,0.06358986221951471,0.014410866843274622,0.604,2.34125638,2,Advanced Economies,0.28741270321536394,0.03896733299436129
BRN,Brunei Darussalam,2007,0.0,12.484639072520904,6.488318120343087,0.0,-0.572949471,2.665541649,5,Wealthy Hydrocarbon Exporters,0.4264327981128115,7.290818893239651
BGR,Bulgaria,2007,0.6469761949252651,0.0,0.0,1.0238726161793115,0.4389999999999999,3.027400732,2,Advanced Economies,0.5715070493475195,-1.225049004084661
BFA,Burkina Faso,2007,0.17519635058279,0.0,0.0,0.0,-0.711,1.136238217,1,Low-Income Diversified,-1.6420235956921472,0.16389506987572153
CMR,Cameroon,2007,0.33512577756743017,0.0,0.0,0.0,-0.805,1.829512715,1,Low-Income Diversified,-1.103647857265242,0.018261911445475433
CAN,Canada,2007,1.2251598307201463,3.714789081550522,1.6661169822533326,0.20640057661978234,0.744,3.609095335,2,Advanced Economies,1.4309611599190544,1.1420179094508713
TCD,Chad,2007,0.010885286368505349,10.104018899145583,0.0,0.0,-2.45,1.700029896063203,0,Petrostates,-2.511802804316699,2.6968737524650783
CHL,Chile,2007,10.220324751500566,0.0,0.0,0.0040445058680144245,-0.327,2.919784546,4,Mining-Dependent,-2.2055382954666105,-2.295737589155208
CHN,China,2007,0.6975960842146798,0.7210560489629292,0.11360929788743733,1.4108465835879336,0.832,2.413547754,2,Advanced Economies,0.18088160465139033,-1.2292492948369642
COL,Colombia,2007,0.056455473675627296,1.824290864704878,0.2106124672883779,0.6369404589090879,0.07,2.316766024,1,Low-Income Diversified,-0.13886657385074577,-0.05583781281069488
COD,"Congo, Dem. Rep.",2007,4.191210091382194,0.0,0.0,0.010879490480874958,-1.601,1.605278492,4,Mining-Dependent,-2.785411805423442,-0.6291680994175302
COG,"Congo, Rep.",2007,0.0,22.240812619447794,0.0,0.0,-1.596,2.016858339,0,Petrostates,-1.9854606596510156,5.335540356311618
CRI,Costa Rica,2007,0.03144597885595351,0.0,0.0,0.0,0.181,2.536435843,1,Low-Income Diversified,0.2764472151071792,-0.192280656824726
CIV,Cote d'Ivoire,2007,0.029260138189254145,0.0,0.0,0.0,-0.943,1.498598695,1,Low-Income Diversified,-1.425478085741275,0.16198039976929657
CYP,Cyprus,2007,0.03947592455310097,0.0,0.0,0.0,0.918,2.670547724,2,Advanced Economies,0.8864746772449767,-0.32634002488511454
CZE,Czechia,2007,0.0,0.0,0.0,0.8050212986095201,1.599,3.623967886,2,Advanced Economies,2.08725453250005,-1.2036768977988077
DNK,Denmark,2007,0.0,1.8163449462571268,0.4739854430317711,0.0,1.201,3.397141695,2,Advanced Economies,1.7674942046710647,0.2578225960165507
DOM,Dominican Republic,2007,0.002310794789542157,0.0,0.0,0.0,-0.169,2.312987328,1,Low-Income Diversified,-0.15449518013529903,-0.09426574874459663
ECU,Ecuador,2007,0.06256786383489901,6.773508985095297,0.0,0.0,-0.8,2.637946844,0,Petrostates,-0.4740121175979734,1.4999055435460618
EGY,"Egypt, Arab Rep.",2007,0.0811667782396288,1.384718863619943,0.8977662991857286,0.0007722654046439834,-0.098,2.231343746,1,Low-Income Diversified,-0.12053751949290817,0.83620954440654
GNQ,Equatorial Guinea,2007,0.009400531406372169,17.030748985541152,0.0,0.0,-1.902,2.090927070658078,0,Petrostates,-1.9785292889572406,4.1546733533605025
SWZ,Eswatini,2007,0.0,0.0,0.0,0.13728243681031305,0.96,1.595215678,1,Low-Income Diversified,-0.09238216642442884,-0.2326963324470264
ETH,Ethiopia,2007,0.081989465707023,0.0,0.0,0.0,-1.071,1.25321269,1,Low-Income Diversified,-1.7496819352111872,0.21456279489089178
FIN,Finland,2007,0.0819390301762821,0.0,0.0,0.0,1.887,3.273118258,2,Advanced Economies,2.074111895381443,-0.5868818893195814
FRA,France,2007,0.03185696944932928,0.0,0.0,0.0,1.468,3.006050348,2,Advanced Economies,1.5623390882461383,-0.4664819542702706
GAB,Gabon,2007,4.786326555405078,17.596995587850888,0.0,0.0,-1.401,2.355678558,0,Petrostates,-2.589324658440029,3.177698545844118
GEO,Georgia,2007,0.34760273659716795,0.0,0.0,0.0025092717745983486,0.079,2.79072240517318,2,Advanced Economies,0.3656083175302463,-0.29091058741534687
DEU,Germany,2007,0.029563867682854267,0.0,0.05484546929761492,0.2323180047439177,2.159,3.627008438,2,Advanced Economies,2.5606915669743486,-0.8190601044461053
GHA,Ghana,2007,2.1936733596085958,0.0,0.0,0.0,-0.847,2.21116662,1,Low-Income Diversified,-1.2349837534565729,-0.4291071903132252
GRC,Greece,2007,0.1582349400199878,0.0,0.0,0.7269392618116752,0.3109999999999999,2.876376629,2,Advanced Economies,0.5188130317664942,-0.8520809419751216
GTM,Guatemala,2007,0.15915897449560276,0.0,0.0,0.0,-0.245,1.67932713,1,Low-Income Diversified,-0.8281459805870992,-3.989884174409422e-05
GIN,Guinea,2007,3.9852396178188303,0.0,0.0,0.0,-1.882,1.715672702310602,4,Mining-Dependent,-2.8172663948850714,-0.5573067413515442
HND,Honduras,2007,0.4464799297554224,0.0,0.0,0.0,-0.466,2.009050369,1,Low-Income Diversified,-0.7406824301037932,-0.08712375020433255
HUN,Hungary,2007,0.004693075239485434,0.0,0.0,0.1722273440286297,1.48,3.177587986,2,Advanced Economies,1.7053224758194643,-0.6248175001758648
IND,India,2007,0.13151004633684746,0.31103576463142485,0.09686432683685808,0.5033517633114091,0.2029999999999999,1.899799585,1,Low-Income Diversified,-0.4042703167029434,-0.343497213170867
IDN,Indonesia,2007,0.9860700672873637,0.9570247908006587,0.6038512482610412,0.5667678343118943,-0.153,2.344984293,1,Low-Income Diversified,-0.3998856589490431,-0.09637480207183355
IRN,"Iran, Islamic Rep.",2007,0.1936713934873738,6.749116638863948,1.5447178524636827,0.010377896917340184,-0.917,1.987571836,0,Petrostates,-0.978748319748921,2.6638249678724586
IRQ,Iraq,2007,0.0,16.5787842423716,0.29687764572494296,0.0,-2.119,2.103900433,0,Petrostates,-2.055891283406211,4.286476431285958
IRL,Ireland,2007,0.4551371582713387,0.0,0.0,0.0,1.544,2.978105068,2,Advanced Economies,1.4830927050252012,-0.5599664117351311
ISR,Israel,2007,0.0,0.0,0.15907790251423484,0.0,1.091,3.437503338,2,Advanced Economies,1.739872711020399,-0.37324302473230114
ITA,Italy,2007,0.014468419045261045,0.07801461360667186,0.05049256303953276,0.0,1.322,2.92731905,2,Advanced Economies,1.4018156207600219,-0.37409253407342197
JAM,Jamaica,2007,1.1273471013891176,0.0,0.0,0.0,-0.429,2.55692029,1,Low-Income Diversified,-0.3774772475531371,-0.333063680593069
JPN,Japan,2007,0.003604636186587297,0.0,0.0,0.0012900066854449165,2.353,3.451232672,2,Advanced Economies,2.5661856207203284,-0.6724039968872274
KAZ,Kazakhstan,2007,1.4429887185500816,7.629590706982071,1.0265832221520135,1.4009561516119973,-0.163,3.272813082,0,Petrostates,0.06530686342148583,0.8499332737220783
KEN,Kenya,2007,0.03622134447765475,0.0,0.0,0.0,-0.395,2.094163656,1,Low-Income Diversified,-0.514487169594298,-0.02828199617162186
KOR,"Korea, Rep.",2007,0.001480382842643236,0.0,0.0,0.008541667511465479,1.453,3.382791996,2,Advanced Economies,1.906083312862107,-0.5331707751173869
KWT,Kuwait,2007,0.0,32.79266777180204,1.1111347519865427,0.0,-0.37,2.110128403,0,Petrostates,-1.2296087809075236,8.358906445106303
KGZ,Kyrgyz Republic,2007,0.912425472115077,0.0,0.0,0.08858166384881525,-0.23,3.048532724,2,Advanced Economies,0.24538649541024204,-0.4747562066365999
LAO,Lao PDR,2007,1.7812570336201201,0.0,0.0,0.027798331347981788,-1.175,1.773318887,1,Low-Income Diversified,-1.7600775912991775,-0.2371861130897295
LBR,Liberia,2007,0.11041197466633297,0.0,0.0,0.0,-1.061,1.6865735049999997,1,Low-Income Diversified,-1.350053325759962,0.12823792631398395
LBY,Libya,2007,0.0,14.687348017608842,0.9803780387968166,0.0,-0.923,2.2630798904832545,0,Petrostates,-0.9732825596181481,4.115862740867484
MDG,Madagascar,2007,0.007659520021280872,0.0,0.0,0.0,-1.09,1.6102039810000002,1,Low-Income Diversified,-1.4145523725694682,0.16763329862741932
MWI,Malawi,2007,0.0,0.0,0.0,0.017670667498832962,-1.281,1.656542897,1,Low-Income Diversified,-1.4995036517620794,0.17531441073952955
MYS,Malaysia,2007,0.0106016858216679,2.39373615205122,1.8851198908492173,0.009304798420329887,0.762,2.789888382,2,Advanced Economies,1.084563055106104,1.5341137618566834
MLI,Mali,2007,3.354919793594583,0.0,0.0,0.0,-0.634,1.18919003,4,Mining-Dependent,-2.321894603375017,-0.5139348772215485
MRT,Mauritania,2007,1.2614670758089952,0.0,0.0,0.0,-2.023,1.602511644,1,Low-Income Diversified,-2.347173124122897,0.046677272231269946
MEX,Mexico,2007,0.24093844353979943,2.7712396244439006,0.315368716865231,0.03219031385106179,1.099,2.556516171,2,Advanced Economies,0.8118797752131433,0.4637946032450549
MNG,Mongolia,2007,7.174111860148664,0.0,0.0,2.3631605817144257,-1.138,2.719413757,4,Mining-Dependent,-2.5909353210652366,-3.304453136631319
MAR,Morocco,2007,0.21429453518424976,0.0,0.0,0.0,-0.57,1.701442957,1,Low-Income Diversified,-1.0365470417050267,0.03214472191743803
MOZ,Mozambique,2007,6.1158066105037845,0.0,0.0,0.005488580474313262,-1.215,1.168118834,4,Mining-Dependent,-3.404214836446143,-0.9995334406528426
MMR,Myanmar,2007,0.4002979762659835,0.0,1.602595599859815,0.010707923914980438,-1.373,1.656957388,1,Low-Income Diversified,-1.4429668270431584,1.2202371284179037
NAM,Namibia,2007,3.5257071084253364,0.0,0.0,0.0,-0.651,2.104569912,4,Mining-Dependent,-1.5301796547565483,-0.7135730879045677
NPL,Nepal,2007,0.0,0.0,0.0,0.001186304904281503,-0.312,1.496295571,1,Low-Income Diversified,-1.0026362789728969,0.07511413891591921
NLD,Netherlands,2007,0.07264439842009887,0.0,1.0310481113301242,0.0,1.063,3.231875181,2,Advanced Economies,1.6301888635374449,0.2566960783470247
NZL,New Zealand,2007,0.5670418036383965,0.0,0.0,0.1381633319813583,0.488,3.249274969,2,Advanced Economies,0.9823689808780494,-0.5828562676505635
NIC,Nicaragua,2007,0.23787394594441724,0.0,0.0,0.0,-0.942,2.023948431,1,Low-Income Diversified,-0.991097040888215,0.02298137884927755
NER,Niger,2007,0.42099685251531055,0.0,0.0,0.054096233720535715,0.14,1.152303338,1,Low-Income Diversified,-1.1331450435130663,-0.05559065015113766
NGA,Nigeria,2007,0.0037691925385242887,5.882439573496769,0.7579529973376068,0.00014152224434606797,-1.809,1.674090505,0,Petrostates,-1.8918248642632272,2.1529088469182023
MKD,North Macedonia,2007,0.827917719488426,0.0,0.0,1.1776572785285824,-0.215,3.1209581267884,2,Advanced Economies,0.1535083166209003,-1.3005880437437516
NOR,Norway,2007,0.9714177781574678,14.85391370532461,4.354812173539246,0.04931889227983806,0.871,3.503296375,5,Wealthy Hydrocarbon Exporters,1.5591241597211118,5.762501330075796
OMN,Oman,2007,0.0509729536354154,13.010762407230372,3.8071974746734494,0.0,-0.428,2.430580261138277,5,Wealthy Hydrocarbon Exporters,-0.07951066516186586,5.568876308847512
PAK,Pakistan,2007,0.01234542925938003,0.0,0.5635733853836478,0.019337597788046855,-0.581,1.795508981,1,Low-Income Diversified,-0.835580415128766,0.4335997209412832
PAN,Panama,2007,0.0,0.0,0.0,0.0,0.3209999999999999,2.701727867,2,Advanced Economies,0.5294576468805257,-0.23641909375798742
PNG,Papua New Guinea,2007,9.448194379162226,0.0,0.0,0.0,-1.97,1.6344667160617132,4,Mining-Dependent,-4.290169648582453,-1.6582076773208385
PER,Peru,2007,6.12501662781232,0.7887441583739246,0.1472400402315303,0.0018060138804258429,-0.56,2.738030195,4,Mining-Dependent,-1.525042816693098,-1.095626192839438
PHL,Philippines,2007,1.9036193499942473,0.0,0.0,0.030709281624092536,0.217,2.555865765,1,Low-Income Diversified,-0.14621787888198165,-0.6112125103844653
POL,Poland,2007,0.43462580753550506,0.0,0.08017777730809349,0.81024761113193,1.026,3.162559271,2,Advanced Economies,1.1850349434971539,-1.0739259415144575
PRT,Portugal,2007,0.17301523420388734,0.0,0.0,0.0,0.628,2.281868696,1,Low-Income Diversified,0.3028855885129875,-0.24060447762284623
QAT,Qatar,2007,0.0,17.82766638150951,7.80171944808095,0.0,-0.02,2.469427586,5,Wealthy Hydrocarbon Exporters,0.6399027987671215,9.395518699618288
ROU,Romania,2007,0.152772922867678,0.4143002618074385,0.3761757138397853,0.3936106919233655,0.642,3.041769266,2,Advanced Economies,0.9888606134076758,-0.31965892673805674
RUS,Russian Federation,2007,0.6561059198312987,5.0778503189827715,2.56610222778533,0.4228300406133703,0.604,3.255514622,5,Wealthy Hydrocarbon Exporters,1.1964337051147675,2.119384591055462
SAU,Saudi Arabia,2007,0.007662140527545761,15.351488000008711,0.89288869491567,0.0,0.174,2.424655199,0,Petrostates,-0.12932766712269236,4.017875170025839
SEN,Senegal,2007,0.03275979297291843,0.0,0.0,0.0,-0.221,1.409724474,1,Low-Income Diversified,-1.0300832300213651,0.07169761077977249
SRB,Serbia,2007,0.10771178407053855,0.0,0.0,1.6767458539785647,0.587,3.037161589,2,Advanced Economies,0.6972675888713645,-1.63340088540498
SVK,Slovak Republic,2007,0.3693551263087294,0.0,0.0,0.06351078675760641,1.307,3.541181326,2,Advanced Economies,1.8557828860463388,-0.6584397641222615
SVN,Slovenia,2007,0.331314890396727,0.0,0.0,0.28982588957378197,1.632,3.334709167,2,Advanced Economies,1.8504835526146475,-0.8325936033761647
ZAF,South Africa,2007,1.5520557629071836,0.0,0.0,1.6445393165934192,0.354,2.370744228,2,Advanced Economies,-0.42074650834247734,-1.7517082039107656
ESP,Spain,2007,0.06139234092525549,0.0,0.0,0.043728642291721555,0.893,2.751674175,2,Advanced Economies,0.9318114617975933,-0.37523415770500634
LKA,Sri Lanka,2007,0.0028769229721559266,0.0,0.0,0.0,-0.544,2.893623114,1,Low-Income Diversified,0.13285460079683092,-0.14528449515922123
SDN,Sudan,2007,0.028591712174251955,4.876744089415088,0.0,0.0,-1.861,1.496280551,1,Low-Income Diversified,-2.1699664829443672,1.4298305614576705
SWE,Sweden,2007,0.3292769729057838,0.0,0.0,0.0,1.944,3.296251535,2,Advanced Economies,2.0725682163982984,-0.6505453273717334
TJK,Tajikistan,2007,6.0950164725851375,0.0,0.0,0.05449998672510259,-1.033,3.148718596,4,Mining-Dependent,-1.4590636799020584,-1.4201572555645585
TZA,Tanzania,2007,0.967189977411623,0.0,0.0,0.00163118118125692,-0.878,1.566305161,1,Low-Income Diversified,-1.5502178331222265,-0.054888653120613536
THA,Thailand,2007,0.014760942323387136,0.6723423415208716,0.43196686343911156,0.0919572010956049,0.662,2.455089569,2,Advanced Economies,0.5472686966867768,0.14071325075413435
TGO,Togo,2007,1.9237880701010517,0.0,0.0,0.0,-0.844,1.7562299969999997,1,Low-Income Diversified,-1.586701280496569,-0.290870137091485
TTO,Trinidad and Tobago,2007,0.0,6.860503826545515,14.082700768530396,0.0,-0.347,2.936445713,5,Wealthy Hydrocarbon Exporters,1.995481613635678,11.156895901799073
TUN,Tunisia,2007,0.0,1.5792561813965489,0.0,0.0,-0.047,2.108925343,1,Low-Income Diversified,-0.3049734210265103,0.29238118466445207
TUR,Turkiye,2007,0.12744012748467876,0.0,0.0,0.2460335554921922,0.365,2.147148848,1,Low-Income Diversified,-0.027284097093571193,-0.3551390147417996
UGA,Uganda,2007,0.08376873247769236,0.0,0.0,0.0,-0.916,1.857669592,1,Low-Income Diversified,-1.0895515488460499,0.08131698869879157
UKR,Ukraine,2007,0.04032871159912823,0.0,0.47564855867097877,0.4422911590701352,0.716,3.189382792,2,Advanced Economies,1.2179347573486987,-0.3985868925662221
ARE,United Arab Emirates,2007,0.4469318924025861,12.588622411267666,1.685209970215663,0.0,-0.078,2.707879543,0,Petrostates,0.03938839795814619,3.8188813972323326
GBR,United Kingdom,2007,0.028498648427268493,1.044212629263633,0.40247511141614484,0.028470866908601154,1.694,3.643974781,2,Advanced Economies,2.321680739445723,-0.11575367039552416
USA,United States,2007,0.11923790554520429,0.7037610603922707,0.45252223809058995,0.283225672981178,1.604,3.657094717,2,Advanced Economies,2.223685277359544,-0.3618200033926514
URY,Uruguay,2007,0.10520196292649635,0.0,0.0,0.0,0.21,2.553179264,1,Low-Income Diversified,0.29302451720415473,-0.214817652534622
