Unnamed: 0,Country Code,Country Name,Year,Access to electricity (% of population),Adjusted savings: gross savings (% of GNI),Agriculture,Capital depreciation rate,Clientelism index,"Death rates, crude per 1000 people",Domestic credit to private sector (% of GDP),Economic Complexity Index,"GDP per capita (constant prices, PPP)",Government revenue,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Human capital index,Industry,"Inflation, consumer prices (annual %)",Landlocked,Lending interest rate (%),"Life expectancy at birth, total (years)",Manufacturing,Mineral rents (% of GDP),Mobile cellular subscriptions (per 100 people),Natural gas rents (% of GDP),Oil rents (% of GDP),Political corruption index,Political stability — estimate,"Primary net lending, General government, Percent of GDP",Property rights,Real interest rate (%),Rule of law index,Services,Share of consumption in GDP,Share of government spending in GDP,Share of investment in GDP,Total natural resources rents (% of GDP),Trade (% of GDP),Urban population (% of total population),"Use of IMF credit (DOD, current US$)",Total_Production,Total_Reserves,Total_Production_Value,Total_Reserves_Value,Hydrocarbons_Dominant,Subsoil_Metals_Dominant,Precious_Metals_Dominant,Population,Total_Production_Value_Per_Capita,Total_Production_Per_Capita,Total_Reserves_Value_Per_Capita,GDP_total,Total_Production_Value_GDP_Norm,Total_Production_GDP_Norm,Resource_Category,Economic Complexity Index_lag1,Total_Production_Value_lag1,Total_Production_lag1,Oil rents (% of GDP)_lag1,Natural gas rents (% of GDP)_lag1,Mineral rents (% of GDP)_lag1,Total natural resources rents (% of GDP)_lag1,"GDP per capita (constant prices, PPP)_lag1",Cluster_Value,Cluster_Quantity
1749,MDG,Madagascar,2019,31.0,16.7121486,22.95625201,0.040391576,0.783,7.518,14.211691549999998,-1.494,1645.7299999999996,13.941,11.12198783,1.720187426,22.44549735,5.610514415,0,49.0,63.504,10.09005135,0.0,46.078,0.0,0.093270906,0.809,-0.314,-0.723228012,0.859,39.87708944,0.262,49.80339892,0.774571061,0.136157304,0.141802251,4.707852285,62.60132305,8551850.0,545183134.5,60299.1,0.0,183525300.0,0.0,0,1,0,28219554.0,6.503479821119781,0.00213678430211902,0.0,46441766604.41999,0.003951729518888142,1.2983808414010927e-06,Industrial Minerals,-1.39,237570008.0,52911.0,0.1290916600000002,0.0,0.340463533,5.169894414,1628.433000000001,0,0
1774,MEX,Mexico,2019,99.6,24.34838063,3.3150244020000006,0.038773298,0.457,6.083,35.58518649,1.04,20312.294,22.978,17.489322865000002,2.777052879,31.83829614,3.6359614209999993,0,8.429166667,74.53,19.88775427,0.274036356,97.0359,0.117422244,1.582295845,0.611,-0.844,2.138714235,0.825,3.939987956,0.516,59.15560301,0.679002821,0.166119725,0.186055422,2.091263021,77.46197226,98542822.0,3942705388.0,2052743024.0,174143648.2,33186833966.32261,376556470.8612011,1,0,0,125762982.0,263.88396202566673,16.32231513085464,2.994175749277328,2554534664700.708,0.01299134219038316,0.0008035682789376051,Hydrocarbons,0.993,40014957591.13435,2151349675.0,2.2073515019999994,0.120301874,0.423822774,2.891106999,20560.625,2,1
1799,MKD,North Macedonia,2019,100.0,33.37182002,8.132291394,0.038511306,0.614,9.8,51.26796565,0.104,18422.6,29.438,0.00962445,2.648384685653234,23.70348341,0.7664395729999995,1,5.609363829000001,76.60243902,13.39414999,0.0,101.232,0.0,0.0,0.644,0.008,-0.796756958,0.809,4.700387849,0.442,54.99499771,0.594508767,0.239410058,0.320134848,0.1461722119999997,138.5762318,1137553.0,90736866.29999997,5147727.3,0.0,346907164.6963508,0.0,1,0,0,1876262.0,184.89270938512362,2.743607928956617,0.0,34565624321.2,0.010036189755252984,0.0001489262063420265,Hydrocarbons,0.032,437404008.4501438,5026116.461,0.0,0.0,0.268623617,0.4246591950000002,17632.949,0,0
1824,MLI,Mali,2019,47.9,15.70675439,32.26822055,0.052273754,0.592,9.475,20.6750807,-0.351,2219.1889999999985,21.465,13.01654781,1.380388618,23.08297411,-1.658266948,1,5.139999999999999,59.217,7.480079717,5.690409497,108.815,0.0,0.0,0.802,-2.214,-0.655822597,0.726,3.409051288,0.386,37.29072982,0.789921999,0.156454057,0.144452125,7.858428772,53.99871328,5973329.0,446739781.3,65.7,0.0,1802680200.0,0.0,0,0,1,21068405.0,85.56320234018665,3.1184135676146345e-06,0.0,46754772623.54497,0.03855606815831671,1.4052041388158631e-09,Precious Metals,-0.641,1617352800.0,63.6,0.0,0.0,5.380534485,7.742697746,2185.535,0,0
1849,MMR,Myanmar,2019,68.3,30.80936161,20.84215778,0.069500834,0.385,8.847,26.63790148,-1.344,4848.559000000001,16.349,24.269173167000005,1.843833327,38.41261109,8.825066968,0,16.0,66.457,25.32007212,0.682240313,155.669,3.231863601,0.1013846999999996,0.384,-1.33,-3.187137023,0.454,10.03298494,0.574,40.74523113,0.425378472,0.356557786,0.231481344,5.88188183,104.88116082139751,15833402.0,339841832.4,644676883.9,431522884.3,2729740130.5343046,788280429.7436662,0,1,0,52640713.0,51.85606301598355,12.246735409909816,14.974729345775886,255231602782.56705,0.01069514942810504,0.002525850548567072,Industrial Minerals,-0.997,3539320640.863285,591406080.2,0.156814347,3.249615694,1.215056833,6.702780222,4575.100999999997,0,0
1874,MNG,Mongolia,2019,98.9,22.77925515,11.55838286,0.049780209,0.472,5.6,48.90102215,-1.332,12214.531000000004,31.822,26.45198979,2.815145731,38.09269776,7.301069536,1,16.99662335,71.05317073,7.069555547000001,6.5872647,136.719,0.0,1.4439172190000007,0.711,0.637,3.2780741610000006,0.936,6.387440867,0.579,39.74061923,0.55430764,0.251411766,0.3109864,14.77395705,124.3965146,2216388.0,284864835.7,57624141.6,0.0,4375728621.876919,0.0,0,0,0,3267673.0,1339.0962381722159,17.634610807140128,0.0,39913093156.363014,0.10963140853891282,0.001443740312840511,Mixed/Low,-1.162,5423018655.0,55086426.79400001,2.225740653,0.0,9.611052313,19.86761519,11775.080000000002,0,0
1899,MOZ,Mozambique,2019,29.700000000000003,19.23253077,24.76978181,0.0507918,0.584,8.078,21.27915852,-1.334,1290.166000000001,29.708,29.40401273,1.228446841,23.88826282,2.8027030790000005,0,18.95833333,61.306,8.727729553,0.026696759,49.4351,2.701581161,0.08214376,0.545,-0.767,4.91638914,0.487,13.64253842,0.397,40.45297772,0.649998069,0.208574682,0.294978321,12.6767243,105.5911714,9986680.000000002,375009852.6,11069562.43,0.0,1291837066.4654589,0.0,0,1,0,29884380.0,43.22783562735646,0.3704129859813053,0.0,38555811007.08003,0.033505638520435685,0.00028710490431565,Industrial Minerals,-1.301,1670563269.2426128,13611453.51,0.1102567390000004,3.039799385,0.030817351,16.39758881,1297.8689999999988,0,0
1924,MRT,Mauritania,2019,44.9,37.08792072,19.95788245,0.048352588,0.696,6.115,22.72354116,-1.621,5825.571000000002,20.473,20.15251737,1.772524834,28.59843509,2.3000926209999992,0,17.0,67.64,7.096530308,0.604821747,105.441,0.0,0.0,0.786,-0.563,3.559217101,0.739,15.17568811,0.289,42.83578818,0.545202255,0.225237757,0.292762041,2.611914162,93.48669414,2504580.0,244042441.7,29633.554,0.0,504051000.0,0.0,0,0,1,4467708.0,112.82093637274414,0.0066328314204956995,0.0,26026950161.26801,0.01936650267806265,1.138571896299212e-06,Precious Metals,-1.325,365158140.0,28147.235,0.0,0.0,0.3751586699999999,2.8083100010000006,5774.012999999999,0,0
1949,MWI,Malawi,2019,11.200000000000005,8.754375656070634,22.94739918,0.074074805,0.676,6.301,7.220741695999997,-1.2,1411.3739999999998,14.765,6.902673765184062,2.039123058,18.49900692,9.370836056,1,25.67430556,64.995,11.52941896,0.00171856,46.7841,0.0,0.0,0.681,-0.287,-1.497740449,0.756,16.6583028,0.524,52.51265046,0.896683991,0.078972973,0.155702591,4.243762771,44.19545246,3070447.0,339457406.9,54728.0,0.0,1977119.0489784493,0.0,1,0,0,19025752.0,0.10391805007121134,0.002876522305136743,0.0,26852451703.247997,7.362899562498059e-05,2.0381006771675993e-06,Hydrocarbons,-0.908,2534944.868,49753.0,0.0,0.0,0.00107961,5.208148054,1377.0,0,0
1974,MYS,Malaysia,2019,100.0,25.20417754,7.241314016,0.051600937,0.425,4.98,120.7069463,1.2090000000000003,27913.548,21.567,23.17237247,3.078611374,37.47653369,0.6628918660000007,0,4.876892949,75.9,21.4089749,0.0,133.373,2.559699905,1.830202222,0.29,0.1459999999999999,-0.038016648,0.718,4.801617186,0.711,54.15487508,0.663594246,0.121212326,0.217716172,6.196359325,123.028562,25026197.0,0.0,2943475886.0,877909439.9,13193312785.30348,1630032214.731405,1,0,0,33440596.0,394.5298338972033,88.02103545044473,48.74411373324222,933445681594.6079,0.01413399091714186,0.003153344585591367,Hydrocarbons,1.211,18055987343.105965,2909906215.0,2.71329599,2.611063085,0.006014738,7.327444497,26849.887,2,1
1999,NAM,Namibia,2019,53.3,13.5599653,7.083976738,0.054767318,0.327,7.722,70.95057935,-0.522,9959.541,31.923,15.49438285,2.251428366,27.05058111,3.722394144000001,0,9.875833333,63.546,12.46239854,0.814900879,106.533,0.0,0.0,0.267,0.5290000000000001,-1.811618865,0.764,8.867377566,0.789,58.43045255,0.746323526,0.289213538,0.157392994,1.4373139640000003,82.90115074,1272290.0,0.0,75040.237,0.0,366240436.0,0.0,0,0,1,2650494.0,138.178179614819,0.028311792820508174,0.0,26397703663.253998,0.013873950578125939,2.8426804830170562e-06,Precious Metals,-0.417,487951586.0,137915.234,0.0,0.0,0.772592098,1.2628291239999987,10232.301,0,0
2024,NER,Niger,2019,18.5,23.92066548,36.99192039,0.04571699,0.575,9.573,11.22061187,-0.62,1224.3729999999996,18.004,23.37606348,1.224986911,20.58618049,-2.489792651,1,5.139999999999999,60.031,7.346278793,0.088770306,52.8113,0.025053697,0.9336839499999998,0.556,-1.405,-2.570653052,0.56,4.754214605,0.58,36.54049277,0.732806683,0.147434488,0.241727963,5.812639635,37.10256643,3858240.0,345667676.6,225925.255,0.0,157578155.16578737,0.0,0,0,1,22947757.0,6.866821675242045,0.009845199903415397,0.0,28096614081.360992,0.005608439319751454,8.04101356646659e-06,Precious Metals,-0.751,175796124.5,221586.271,1.38714615,0.0248077119999999,0.42203937,6.796097333,1198.125,0,0
2049,NGA,Nigeria,2019,55.4,23.20408147,25.73493057,0.028400546,0.802,12.679,7.923222659000004,-1.529,5135.489,7.832000000000001,9.835765939009525,1.974245191,21.00404094,11.39642234,0,15.37658698,53.009,9.100545566,0.00519322,88.1169,0.85508667,6.514750561,0.934,-1.933,-1.965697065,0.775,-25.77652994,0.268,52.89708259,0.768153191,0.110113434,0.165259674,8.353222672,42.90243267,123515077.0,2316751411.0,2479749668.0,5297720871.0,25123620588.788383,10032975892.024267,1,0,0,209485641.0,119.93003658321567,11.837325251328323,47.8933823059704,1075811205013.4489,0.023353187317354918,0.0023050044993433586,Hydrocarbons,-1.734,29343311325.39806,2410635476.0,7.690681535,0.968367262,0.0139798909999999,9.798508226,5155.067999999999,0,0
2074,NIC,Nicaragua,2019,85.7,24.02287141,15.52978407,0.040959377,0.714,4.950000000000001,32.21731345,-1.044,5489.511999999999,27.378,11.82519732,2.28634882,24.28092012,5.376289908,0,12.45726008,73.764,14.03936172,0.0453935749999999,89.2773,0.0,0.0178636680000003,0.9,-0.992,0.157902634,0.579,6.700362866,0.032,50.46782936,0.68175441,0.237705797,0.147826016,1.2848595879999998,94.04221592,3795570.0,181133557.5,26.886000000000003,0.0,268602896.0,0.0,0,0,1,6483657.0,41.42768440711777,4.146733857142659e-06,0.0,35592112905.383995,0.007546697121186324,7.553920744034552e-10,Precious Metals,-0.992,207823764.0,18.966,0.0215824229999999,0.0,0.701478407,2.0268746549999994,5712.166000000001,0,0
2099,NLD,Netherlands,2019,100.0,29.61699363,1.75880699,0.042664278,0.02,8.8,98.63684625,1.089,57258.337,43.923,21.101958725000003,3.396878481,17.11275575,2.633699102,0,1.4999999999999982,82.11219512,10.42075667,0.0,124.088,0.192462763,0.021176578,0.018,0.821,2.486119597,0.93,0.351053254,0.987,70.25080535,0.439562052,0.203094393,0.258919775,0.2182674680000005,160.6766719,16285068.0,0.0,964440562.7666668,125450002.8,1876637970.6703067,229164630.00321144,1,0,0,17344874.0,108.19553780963221,55.60378027344948,13.212239535623691,993138640714.538,0.0018896032172508296,0.0009711036538390817,Hydrocarbons,1.135,3584503993.8752847,1129118119.0,0.02853239,0.32039214,0.0,0.3551035729999992,56490.46800000001,2,1
2124,NOR,Norway,2019,100.0,31.78545412,1.7824610219999997,0.043056242,0.022,7.6,149.3881322,0.632,63751.023,56.725,25.81072601,3.662843227,29.82445898,2.167730033,0,3.2358333330000004,82.95853659,6.276062105,0.0,108.005,1.685969452,4.538003068,0.009,1.142,4.452899787,0.929,3.805139127,0.992,57.31028928,0.366449475,0.177003145,0.30185467,6.26890345,70.89582053,4411671.0,0.0,4576430998.066667,1482937974.0,27069088280.962257,2791057178.3407874,1,0,0,5347896.0,5061.63326305565,855.7442025923217,521.898177963967,340933840897.60803,0.07939689474560509,0.01342322306878623,Hydrocarbons,0.734,36936989614.40471,4851708926.0,4.967221774,2.372847906,0.0,7.393622118,63431.649000000005,4,4
2149,NPL,Nepal,2019,89.9,41.75560166,21.58337276,0.042527042,0.336,7.024,78.9459109,-0.336,3922.081,22.352,22.9454462,1.823577166,13.01067541,5.566160352000001,1,5.172596795746335,69.299,4.981441389,0.0,136.186,0.0,0.0,0.658,-0.453,-3.747597921,0.681,4.075467775274136,0.577,52.02271626,0.698889256,0.074651681,0.288815141,0.4461893450000005,49.24952659,18749700.0,147411972.80000007,7184.0,0.0,259531.1951443718,0.0,1,0,0,28414064.0,0.009133899154459982,0.00025283254095577457,0.0,111442260547.184,2.3288400097958152e-06,6.446387541608002e-08,Hydrocarbons,-0.205,787849.0242,15463.0,0.0,0.0,0.0,0.4241564600000007,3719.308000000001,0,0
2174,NZL,New Zealand,2019,100.0,21.89655693,5.689462664,0.037402306,0.0449999999999999,6.87,155.390582,0.131,42174.159,36.336,23.450410795000003,3.40705514,20.36793611,1.619631902,0,4.76,82.05609756,9.671003999,0.042631627,120.475,0.295210633,0.1298882060000004,0.009,1.416,-1.87572062,0.935,1.1054194630000005,0.992,65.49207125,0.580749631,0.222134739,0.220391914,1.5032765779999997,54.45429718,4165358.0,0.0,3387288.277,0.0,840546479.2146028,0.0,0,1,0,4970300.0,169.11383200503045,0.6815057998511156,0.0,209618222477.7,0.004009892218716927,1.6159321632261015e-05,Industrial Minerals,0.2869999999999999,990662510.9324534,3570925.3769999994,0.1744302019999999,0.277834411,0.07091826,1.5881323820000004,41611.209,2,1
2199,OMN,Oman,2019,100.0,23.90166633,1.9947193389999995,0.039983556,0.516,2.000999999999999,65.1353365,-0.179,33702.768,33.949,28.30722171,2.3964050286349243,51.37923295,0.4908153629999994,0,5.413343512999999,79.946,8.02938032,0.0,138.232,3.366692331,21.611779760000005,0.252,0.589,-4.633607001,0.605,8.300898405,0.623,50.67337283,0.3831172589999999,0.186013207,0.284177482,24.98002971,86.47820103,3653618.0,0.0,1630084185.0,645331145.0,12878847844.087343,1230618373.8426113,1,0,0,4591241.0,2805.0907900690345,355.04217378264394,268.0361091571127,154737530255.08798,0.08323027918861248,0.010534510808804902,Hydrocarbons,-0.37,16013457787.838257,1620364096.0,23.70879908,3.304592723,0.0,27.0144783,34208.006,1,3
2224,PAK,Pakistan,2019,93.9,11.57738458,20.67787132,0.078015752,0.63,6.772,15.68798581,-0.705,5412.609,11.265,9.837530903,1.770269156,19.56389458,10.5783618,0,12.2330548,66.729,12.58727459,0.039915884,71.666,0.705622139,0.35819153,0.904,-2.252,-3.014696815,0.746,2.9317933030000005,0.242,53.62048263,0.849302709,0.086488478,0.115372099,1.303404840000001,28.90557699,85648282.0,8097223701.0,1143582450.0,381034680.0,2460560195.0,696051570.4395989,1,0,0,230800899.0,10.660964518166804,4.954844001712489,3.0158096153672216,1249235023135.491,0.0019696535475159584,0.0009154261838814681,Hydrocarbons,-0.721,4042904750.1642,1193322993.0,0.4434904169999996,0.592895257,0.035432565,1.2412393349999986,5353.947,0,0
2249,PAN,Panama,2019,93.9,31.25446034,2.4550807700000004,0.037181791,0.642,4.718999999999999,83.32655675,0.3319999999999999,32894.993,17.779,29.32288348,2.888246298,28.41593269,-0.355083821,0,7.09,78.514,5.675572819000001,0.233373967,137.57,0.0,0.0,0.499,0.291,-1.3082489,0.794,6.5165673,0.617,66.006043,0.490720809,0.142301828,0.357081473,0.316112296,80.42865057,2784442.0,0.0,147517.186,0.0,647390542.0,0.0,0,1,0,4234700.0,152.87754551680166,0.03483533331759038,0.0,139300426857.1,0.004647441193156711,1.0589858863198536e-06,Industrial Minerals,0.4479999999999999,2650000.0,0.1,0.0,0.0,0.0,0.099439379,32309.421,2,1
2274,PER,Peru,2019,95.6,21.3222508,6.853031035,0.042026687,0.619,6.16,44.72423689,-0.744,13303.52,19.786,20.95470829,2.838530064,30.44919578,2.252121914,0,14.38545,76.275,12.84935117,1.790316041,122.79,0.325180505,0.2620762509999998,0.526,-0.164,-0.212553621,0.783,12.28326446,0.759,54.39156203,0.618833661,0.157187507,0.225092843,2.4991214700000004,46.94350538,26966442.0,843375643.2,526000970.8826667,266386996.2907,19352392225.531315,494358110.2893015,0,1,0,32449303.0,596.3885333848716,16.209931254383697,15.234783634314164,431689951446.56,0.044829378494178354,0.0012184693415264304,Industrial Minerals,-0.685,21803842279.766617,500296310.493,0.3097474450000002,0.29782425,5.21656664,5.956026112,13246.574,0,0
2299,PHL,Philippines,2019,95.3,28.86511291,8.820323747,0.048502438,0.746,5.896,47.97366866,0.611,8983.407,20.218,20.20418468,2.714880228,30.32750788,2.3920653440000006,0,7.095833333,69.68,18.5164544,0.3741796640000001,151.007,0.153193276,0.034329224,0.755,-0.928,0.066642873,0.786,6.35446159,0.43,60.85216837,0.727453589,0.12178614,0.240234122,0.7853001870000007,68.84184226,59519606.0,1158759440.0,14248334.95,0.0,4683469790.0,0.0,0,1,0,110804683.0,42.26779647932389,0.12858964589068855,0.0,995403564894.981,0.004705096460543744,1.4314128914641024e-05,Industrial Minerals,0.755,4590896802.455088,12175093.55,0.0571201419999995,0.166364709,0.452207034,0.9437834449999992,8587.915,0,0
2324,PNG,Papua New Guinea,2019,23.6,33.56836515,16.97644575,0.0545928345480204,0.827,6.624,18.05466942,-1.409,3792.8960000000006,16.317,-3.55e-15,2.7581676280295424,36.71108094,3.928672909,0,8.650833333,65.331,1.6910529160000003,3.105802997,47.1953,7.065899442000001,1.5719422300000003,0.698,-0.705,-2.436438677,0.643,7.508808733,0.464,41.83616727,0.6680615534260304,0.1689989466550975,0.1424325887402559,13.81520372,131.082911,1338326.0,173536313.69999993,102540.313,169949808.9,2639688942.0,310454238.3930899,0,0,1,9609010.0,274.70977155815217,0.010671267175286528,32.30866014220923,36445975592.96001,0.0724274463518515,2.813487945698096e-06,Precious Metals,-1.676,2372406672.0,99738.566,2.226890615,6.331347468000001,6.0543202140000005,16.92188083,3705.952000000001,0,0
2349,POL,Poland,2019,100.0,20.54797658,2.3702974460000004,0.052351974,0.139,10.8,50.22772955,1.063,33258.733,41.133,18.659345886889447,3.399794102,28.83152422,2.227478808999999,0,8.898311453,77.90487805,16.66148788,0.2079815889999999,126.59699999999998,0.042060362,0.0402025970000003,0.1049999999999999,0.5510000000000002,0.624643247,0.878,8.341211273858647,0.782,56.82473403,0.582930386,0.215448722,0.197273076,0.6716012009999996,101.5810338,22765093.0,0.0,251486977.1,69768358.71,6735823796.789036,127448702.69312169,1,0,0,37965475.0,177.4197161181056,6.624096685212025,3.356963206521759,1262683596243.175,0.005334530215510783,0.00019916864196877328,Hydrocarbons,1.053,9078940372.919392,261327553.0,0.04561187,0.062071364,2.132401173,2.713150649,31838.525,2,1
2374,PRT,Portugal,2019,100.0,18.88278965,1.999918458,0.032348663,0.017,10.8,93.35554945,0.576,34989.25,42.524,17.86167354,2.512750864,18.88608319,0.3381784099999994,0,4.283504650764934,81.67560976,11.93776005,0.078803094,115.146,0.0,0.037513627,0.1059999999999999,1.052,2.940462465,0.94,3.016513985312376,0.966,65.58607854,0.638303161,0.181570709,0.247574508,0.2214319539999998,86.77098891,6286442.0,0.0,231967.9781,0.0,520710871.6,0.0,0,1,0,10286263.0,50.62196753087103,0.022551239269305093,0.0,359908627672.75,0.0014467862995311712,6.445190814122936e-07,Industrial Minerals,0.605,567354987.6,213687.07375,0.042296497,0.0,0.064797536,0.2406673680000004,34083.355,2,1
2399,QAT,Qatar,2019,100.0,46.16053249,0.2599720869999977,0.072455674,0.847,0.8410000000000011,100.636055,0.003,91022.868,33.463,29.231379675775948,2.938780069,57.16457526,-0.666641125,0,5.039070556,82.945,8.333592942,0.0,140.017,7.865482625,14.50842444,0.369,0.6840000000000002,2.709248522,0.272,9.937847386,0.533,46.45462872,0.17623578,0.145279199,0.48088792,22.37398667,90.04629341,2615415.0,0.0,6792097756.0,23824152030.0,30051803604.274246,43763759977.71931,1,0,0,2638657.0,11389.052690165583,2574.073764039813,16585.619115223883,240178127808.276,0.12512298217372786,0.028279418354954632,Hydrocarbons,0.082,41031703672.059074,6746858251.0,16.29116095,7.708310165,0.0,23.99952787,91679.05,4,4
2424,ROU,Romania,2019,100.0,19.70126259,4.311478313,0.062756896,0.367,13.4,24.715563110000005,1.091,30105.501,28.754,24.00092966277865,3.273047924,27.77456707,3.8278543260000006,0,7.161666667,75.60731707,17.24259194,0.0115879199999999,116.252,0.238741949,0.3560497409999996,0.388,0.542,-3.45742624,0.899,0.1819059369999998,0.624,58.36173826,0.612366736,0.217238784,0.244099304,0.7982521049999995,84.90636306,10246281.0,0.0,383719526.7,76367172.41,2614861971.7643785,145283670.5,1,0,0,19371648.0,134.98397099536285,19.808305762111722,7.499809541242954,583193168235.648,0.004483697879512546,0.0006579630002540639,Hydrocarbons,0.974,3679949055.372039,397295885.4,0.4178957499999995,0.367013897,0.069767567,1.070263347,28811.89,2,1
2449,RUS,Russian Federation,2019,99.8,27.40352208,3.530302914,0.035273399,0.433,12.3,52.56142892,0.257,27337.884,35.682,14.80661132944356,3.310307503,32.15049584,4.472026318,0,8.753333333,73.08390244,12.96920728,0.76136993,163.646,2.191791276,8.493707431,0.724,-0.551,2.19972447,0.89,5.316709231,0.184,54.17294421,0.495444775,0.252100378,0.189479038,12.20711401,49.22875366,108540571.0,7843114289.0,28317896205.98344,36301029525.0,200872408587.86865,67351199512.937454,1,0,0,145453291.0,1381.0097193872957,194.68721547169008,463.04349011214504,3976385196776.2437,0.050516335477438404,0.007121517359269287,Hydrocarbons,0.2009999999999999,252684685227.318,27932121524.42157,9.654760957,3.184085443,0.733408264,14.47348682,26737.866,3,2
2474,RWA,Rwanda,2019,46.6,11.82398422,23.5606293,0.046182837,0.182,6.132,21.460547089999995,-0.746,2272.2969999999987,23.131,15.51755107,1.788336515,18.86474597,3.3478765500000005,1,16.5275,66.691,8.359411622,0.0,75.5985,0.039427823,0.0,0.377,0.0569999999999999,-3.793996087,0.311,13.71735061,0.473,49.09856496,0.755761206,0.139636785,0.169205084,3.817090323,57.97566286,2934812.0,305607219.4,11.4,0.0,326040000.0,0.0,0,0,1,12776103.0,25.519518745269977,8.9229086521923e-07,0.0,29031100518.590984,0.01123071444677786,3.9268232331391123e-10,Precious Metals,-0.849,479650000.00000006,18.1,0.0,0.046339454,0.184126157,4.713875686,2124.565999999999,0,0
2499,SAU,Saudi Arabia,2019,100.0,33.56482032,2.453846565000001,0.060431693,0.566,2.295,50.13759358,0.7,56426.096000000005,29.474,24.28638446,2.839891434,45.72344599,-1.192986445,0,5.6488747994967845,78.313,12.86911198,0.04272335,135.526,1.079817969,24.32957801,0.409,-0.623,-3.994655193,0.524,-0.017680565,0.318,49.06409131,0.407409251,0.213511258,0.285505891,25.45316774,56.79382049,25145200.0,0.0,8188215387.0,5886798156.0,130802021292.07384,13620642457.065895,1,0,0,30063799.0,4350.814788645767,272.3613002801143,453.05792714573084,1696382808498.704,0.07710642941956798,0.004826867701074239,Hydrocarbons,0.781,157955740590.70975,8377566235.152999,28.084281160000003,1.107314011,0.07839638,29.27074181,55568.534,4,4
2524,SDN,Sudan,2019,57.6,37.43045001,20.16401535,0.043964136,0.443,6.549,9.173616140999997,-1.328,4229.534,7.84,0.1964851150000015,1.611784101,21.73630133,50.9940515,0,15.921551538993052,65.803,5.134511308999999,2.660392544,72.4819,0.0,2.999367032,0.748,-1.696,-10.60251611,0.264,5.377834121367056,0.239,37.63562782,0.741951764,0.198858485,0.091773301,8.259769112,26.11962046,15701717.0,528204801.9,26341400.95,547500.0,2328507533.211531,15451755.665413402,0,0,1,45548175.0,51.12186236246636,0.5783195693351051,0.3392398414516806,192647554800.44998,0.012086878214589683,0.00013673363763835568,Precious Metals,-1.476,3350079376.870404,27083043.41,3.364678798,0.0,0.048126752,6.147706441,4465.804,0,0
2549,SEN,Senegal,2019,70.4,23.67642821,14.89627212,0.048728622,0.522,5.979,29.51666583,-0.781,3368.267,20.339,19.68821733,1.617536068,23.57280962,1.760111512,0,5.139999999999999,67.668,14.89211538,1.194460588,109.342,0.005436904,0.0,0.341,0.038,-11.47559723,0.744,4.514047781,0.73,50.95479294,0.707415402,0.139964506,0.270207524,2.759883106,64.23625061,8167358.0,218536223.8,17.0,0.0,460753400.00000006,0.0,0,0,1,16352922.0,28.175600666351865,1.039569564387331e-06,0.0,55081007526.173996,0.008365014016511121,3.0863632971713077e-10,Precious Metals,-0.709,395158320.0,15.84,0.0,0.004183748,1.172958856,2.8865546440000003,3309.4860000000026,0,0
2574,SRB,Serbia,2019,99.8,19.32728866,4.764748515,0.042725634,0.734,14.6,40.16657183,0.573,18318.294,42.025,18.48947714,3.366787434,25.53211587,1.849229845,1,4.758888889,75.93658537,15.69524581,0.159566394,122.048,0.0495486969999999,0.4265344579999999,0.638,-0.078,1.917172683,0.894,-0.182390993,0.524,53.1890492,0.609763265,0.264709592,0.228403166,1.1946169370000002,107.5773095,4240012.0,615407166.1,38936715.95,0.0,1642111250.0326629,0.0,1,0,0,6945235.0,236.43710400478355,5.606248881427339,0.0,127224856629.09001,0.012907157402582551,0.0003060464517835197,Hydrocarbons,0.572,2161141896.276188,37708096.84,0.5021815649999999,0.077644879,0.344671584,1.5406795349999998,17463.775,0,1
2599,SVK,Slovak Republic,2019,100.0,21.04508806,1.6170097129999998,0.048545882,0.15,9.8,62.46450725,1.348,32950.782,39.314,21.79343719,3.782398939,29.14678406,2.664561334,1,4.578032767766793,77.66585366,18.70202173,0.007162614,135.756,0.007133108,0.001566943,0.292,0.667,-0.144689024,0.931,2.6620633887292016,0.829,58.65539902,0.538694143,0.318794549,0.326568484,0.2519894340000004,183.7226086,2910696.0,0.0,1929152.752111111,0.0,459741277.8498312,0.0,0,1,0,5454147.0,84.29205847400725,0.353703842619407,0.0,179718408792.954,0.0025581201221266084,1.073430799364358e-05,Industrial Minerals,1.265,576314690.8,2095986.86,0.001983634,0.007700508,0.0121934329999999,0.2892025969999992,32186.674,2,1
2624,SVN,Slovenia,2019,100.0,27.07164872,1.7704065169999996,0.042896245,0.152,9.9,42.71554131,1.703,39377.625,44.092,19.73576583,3.567204952,28.5562741,1.6305226079999997,0,4.125720981359491,81.52926829,20.5744094,0.0,120.569,0.000791062,6.446118317615657e-05,0.096,0.8010000000000002,2.100443346,0.939,2.1052013755176207,0.945,56.517494,0.541951358,0.221516654,0.287216008,0.2343713530000002,160.0442757,1158058.0,0.0,3286951.0,0.0,211836512.76258475,0.0,1,0,0,2088385.0,101.43556516762223,1.573920038690184,0.0,82235641385.625,0.0025759696062833204,3.9969907750662564e-05,Hydrocarbons,1.615,295986716.7388755,3297279.0,0.000282755,0.002651069,0.0,0.2617904719999995,38295.871,2,1
